id,act,cost
Inpatients|RWA|EL|K|KA|KA09,,
Inpatients|RWA|EL|K|KA|KA09|KA09B,1,2
Inpatients|RWA|EL|K|KC,,
Inpatients|RWA|EL|K|KC|KC05,,
Inpatients|RWA|EL|K|KC|KC05|KC05E,1,1
Inpatients|RWA|EL|L,,
Inpatients|RWA|EL|L|LA,,
Inpatients|RWA|EL|L|LA|LA09,,
Inpatients|RWA|EL|L|LA|LA09|LA09G,1,2
Inpatients|RWA|EL|L|LB,,
Inpatients|RWA|EL|L|LB|LB06,,
Inpatients|RWA|EL|L|LB|LB06|LB06E,1,2
Inpatients|RWA|EL|L|LB|LB09,,
Inpatients|RWA|EL|L|LB|LB09|LB09D,1,1
Inpatients|RWA|EL|L|LB|LB25,,
Inpatients|RWA|EL|L|LB|LB25|LB25C,2,3
Inpatients|RWA|EL|L|LB|LB29,,
Inpatients|RWA|EL|L|LB|LB29|LB29C,1,3
Inpatients|RWA|EL|L|LB|LB60,,
Inpatients|RWA|EL|L|LB|LB60|LB60B,1,5
Inpatients|RWA|EL|L|LB|LB62,,
Inpatients|RWA|EL|L|LB|LB62|LB62A,1,4
Inpatients|RWA|EL|L|LB|LB62|LB62B,3,12
Inpatients|RWA|EL|L|LB|LB65,,
Inpatients|RWA|EL|L|LB|LB65|LB65B,1,2
Inpatients|RWA|EL|L|LB|LB67,,
Inpatients|RWA|EL|L|LB|LB67|LB67A,1,11
Inpatients|RWA|EL|L|LB|LB67|LB67B,1,7
Inpatients|RWA|EL|L|LB|LB69,,
Inpatients|RWA|EL|L|LB|LB69|LB69Z,4,18
Inpatients|RWA|EL|M,,
Inpatients|RWA|EL|M|MA,,
Inpatients|RWA|EL|M|MA|MA04,,
Inpatients|RWA|EL|M|MA|MA04|MA04B,1,2
Inpatients|RWA|EL|M|MA|MA28,,
Inpatients|RWA|EL|M|MA|MA28|MA28Z,1,3
Inpatients|RWA|EL|M|MA|MA29,,
Inpatients|RWA|EL|M|MA|MA29|MA29Z,1,2
Inpatients|RWA|EL|P,,
Inpatients|RWA|EL|P|PA,,
Inpatients|RWA|EL|P|PA|PA25,,
Inpatients|RWA|EL|P|PA|PA25|PA25A,1,2
Inpatients|RWA|EL|P|PA|PA31,,
Inpatients|RWA|EL|P|PA|PA31|PA31Z,1,2
Inpatients|RWA|EL|P|PA|PA60,,
Inpatients|RWA|EL|P|PA|PA60|PA60E,1,1
Inpatients|RWA|EL|Q,,
Inpatients|RWA|EL|Q|QZ,,
Inpatients|RWA|EL|Q|QZ|QZ02,,
Inpatients|RWA|EL|Q|QZ|QZ02|QZ02A,1,6
Inpatients|RWA|EL|Q|QZ|QZ02|QZ02B,2,9
Inpatients|RWA|EL|Q|QZ|QZ12,,
Inpatients|RWA|EL|Q|QZ|QZ12|QZ12Z,1,3
Inpatients|RWA|EL|Q|QZ|QZ15,,
Inpatients|RWA|EL|Q|QZ|QZ15|QZ15B,1,1
Inpatients|RWA|EL|Q|QZ|QZ15|QZ15C,1,1
Inpatients|RWA|EL|Q|QZ|QZ16,,
Inpatients|RWA|EL|Q|QZ|QZ16|QZ16C,2,2
Inpatients|RWA|EL|Q|QZ|QZ22,,
Inpatients|RWA|EL|Q|QZ|QZ22|QZ22B,1,1
Inpatients|RWA|EL|R,,
Inpatients|RWA|EL|R|RC,,
Inpatients|RWA|EL|R|RC|RC02,,
Inpatients|RWA|EL|R|RC|RC02|RC02Z,1,1
Inpatients|RWA|EL|R|RC|RC14,,
Inpatients|RWA|EL|R|RC|RC14|RC14Z,1,2
Inpatients|RWA|EL|R|RC|RC16,,
Inpatients|RWA|EL|R|RC|RC16|RC16Z,1,1
Inpatients|RWA|EL|R|RC|RC31,,
Inpatients|RWA|EL|R|RC|RC31|RC31Z,1,6
Inpatients|RWA|EL|R|RC|RC32,,
Inpatients|RWA|EL|R|RC|RC32|RC32Z,1,4
Inpatients|RWA|EL|R|RC|RC51,,
Inpatients|RWA|EL|R|RC|RC51|RC51Z,1,2
Inpatients|RWA|EL|S,,
Inpatients|RWA|EL|S|SA,,
Inpatients|RWA|EL|S|SA|SA08,,
Inpatients|RWA|EL|S|SA|SA08|SA08F,1,1
Inpatients|RWA|EL|S|SA|SA31,,
Inpatients|RWA|EL|S|SA|SA31|SA31Z,9,8
Inpatients|RWA|EL|W,,
Inpatients|RWA|EL|W|WA,,
Inpatients|RWA|EL|W|WA|WA24,,
Inpatients|RWA|EL|W|WA|WA24|WA24Z,1,2
Inpatients|RWA|NEL,,
Inpatients|RWA|NEL|A,,
Inpatients|RWA|NEL|A|AA,,
Inpatients|RWA|NEL|A|AA|AA02,,
Inpatients|RWA|NEL|A|AA|AA02|AA02A,4,33
Inpatients|RWA|NEL|A|AA|AA03,,
Inpatients|RWA|NEL|A|AA|AA03|AA03A,6,44
Inpatients|RWA|NEL|A|AA|AA05,,
Inpatients|RWA|NEL|A|AA|AA05|AA05A,4,59
Inpatients|RWA|NEL|A|AA|AA06,,
Inpatients|RWA|NEL|A|AA|AA06|AA06A,2,36
Inpatients|RWA|NEL|A|AA|AA09,,
Inpatients|RWA|NEL|A|AA|AA09|AA09A,3,33
Inpatients|RWA|NEL|A|AA|AA11,,
Inpatients|RWA|NEL|A|AA|AA11|AA11A,1,15
Inpatients|RWA|NEL|A|AA|AA12,,
Inpatients|RWA|NEL|A|AA|AA12|AA12A,4,40
Inpatients|RWA|NEL|A|AA|AA12|AA12B,2,18
Inpatients|RWA|NEL|A|AA|AA14,,
Inpatients|RWA|NEL|A|AA|AA14|AA14A,1,5
Inpatients|RWA|NEL|A|AA|AA15,,
Inpatients|RWA|NEL|A|AA|AA15|AA15A,2,20
Inpatients|RWA|NEL|A|AA|AA17,,
Inpatients|RWA|NEL|A|AA|AA17|AA17A,1,10
Inpatients|RWA|NEL|A|AA|AA17|AA17B,1,6
Inpatients|RWA|NEL|A|AA|AA18,,
Inpatients|RWA|NEL|A|AA|AA18|AA18A,2,15
Inpatients|RWA|NEL|A|AA|AA18|AA18B,1,7
Inpatients|RWA|NEL|A|AA|AA22,,
Inpatients|RWA|NEL|A|AA|AA22|AA22A,6,20
Inpatients|RWA|NEL|A|AA|AA23,,
Inpatients|RWA|NEL|A|AA|AA23|AA23A,4,12
Inpatients|RWA|NEL|A|AA|AA24,,
Inpatients|RWA|NEL|A|AA|AA24|AA24A,4,11
Inpatients|RWA|NEL|A|AA|AA25,,
Inpatients|RWA|NEL|A|AA|AA25|AA25A,2,5
Inpatients|RWA|NEL|A|AA|AA25|AA25B,2,5
Inpatients|RWA|NEL|A|AA|AA26,,
Inpatients|RWA|NEL|A|AA|AA26|AA26A,6,7
Inpatients|RWA|NEL|A|AA|AA26|AA26B,1,1
Inpatients|RWA|NEL|A|AA|AA31,,
Inpatients|RWA|NEL|A|AA|AA31|AA31A,2,1
Inpatients|RWA|NEL|A|AA|AA33,,
Inpatients|RWA|NEL|A|AA|AA33|AA33C,1,1
Inpatients|RWA|NEL|A|AB,,
Inpatients|RWA|NEL|A|AB|AB04,,
Inpatients|RWA|NEL|A|AB|AB04|AB04Z,1,2
Inpatients|RWA|NEL|A|AB|AB09,,
Inpatients|RWA|NEL|A|AB|AB09|AB09Z,1,6
Inpatients|RWA|NEL|B,,
Inpatients|RWA|NEL|B|BZ,,
Inpatients|RWA|NEL|B|BZ|BZ07,,
Inpatients|RWA|NEL|B|BZ|BZ07|BZ07A,1,1
Inpatients|RWA|NEL|C,,
Inpatients|RWA|NEL|C|CZ,,
Inpatients|RWA|NEL|C|CZ|CZ03,,
Inpatients|RWA|NEL|C|CZ|CZ03|CZ03Y,1,2
Inpatients|RWA|NEL|C|CZ|CZ08,,
Inpatients|RWA|NEL|C|CZ|CZ08|CZ08V,1,2
Inpatients|RWA|NEL|C|CZ|CZ10,,
Inpatients|RWA|NEL|C|CZ|CZ10|CZ10V,1,6
Inpatients|RWA|NEL|C|CZ|CZ12,,
Inpatients|RWA|NEL|C|CZ|CZ12|CZ12V,1,1
Inpatients|RWA|NEL|C|CZ|CZ21,,
Inpatients|RWA|NEL|C|CZ|CZ21|CZ21V,1,1
Inpatients|RWA|NEL|C|CZ|CZ21|CZ21Y,1,1
Inpatients|RWA|NEL|C|CZ|CZ22,,
Inpatients|RWA|NEL|C|CZ|CZ22|CZ22X,1,1
Inpatients|RWA|NEL|C|CZ|CZ22|CZ22Y,2,1
Inpatients|RWA|NEL|D,,
Inpatients|RWA|NEL|D|DZ,,
Inpatients|RWA|NEL|D|DZ|DZ02,,
Inpatients|RWA|NEL|D|DZ|DZ02|DZ02A,2,18
Inpatients|RWA|NEL|D|DZ|DZ03,,
Inpatients|RWA|NEL|D|DZ|DZ03|DZ03A,2,13
Inpatients|RWA|NEL|D|DZ|DZ04,,
Inpatients|RWA|NEL|D|DZ|DZ04|DZ04A,1,5
Inpatients|RWA|NEL|D|DZ|DZ11,,
Inpatients|RWA|NEL|D|DZ|DZ11|DZ11A,2,6
Inpatients|RWA|NEL|D|DZ|DZ16,,
Inpatients|RWA|NEL|D|DZ|DZ16|DZ16B,2,2
Inpatients|RWA|NEL|D|DZ|DZ17,,
Inpatients|RWA|NEL|D|DZ|DZ17|DZ17A,1,3
Inpatients|RWA|NEL|D|DZ|DZ17|DZ17B,1,2
Inpatients|RWA|NEL|D|DZ|DZ22,,
Inpatients|RWA|NEL|D|DZ|DZ22|DZ22A,1,3
Inpatients|RWA|NEL|D|DZ|DZ22|DZ22B,2,1
Inpatients|RWA|NEL|D|DZ|DZ24,,
Inpatients|RWA|NEL|D|DZ|DZ24|DZ24A,1,6
Inpatients|RWA|NEL|D|DZ|DZ24|DZ24C,1,2
Inpatients|RWA|NEL|D|DZ|DZ26,,
Inpatients|RWA|NEL|D|DZ|DZ26|DZ26A,2,9
Inpatients|RWA|NEL|D|DZ|DZ54,,
Inpatients|RWA|NEL|D|DZ|DZ54|DZ54Z,1,3
Inpatients|RWA|NEL|E,,
Inpatients|RWA|NEL|E|EA,,
Inpatients|RWA|NEL|E|EA|EA12,,
Inpatients|RWA|NEL|E|EA|EA12|EA12Z,3,19
Inpatients|RWA|NEL|E|EA|EA14,,
Inpatients|RWA|NEL|E|EA|EA14|EA14Z,2,16
Inpatients|RWA|NEL|E|EA|EA16,,
Inpatients|RWA|NEL|E|EA|EA16|EA16Z,4,39
Inpatients|RWA|NEL|E|EA|EA19,,
Inpatients|RWA|NEL|E|EA|EA19|EA19Z,1,12
Inpatients|RWA|NEL|E|EA|EA20,,
Inpatients|RWA|NEL|E|EA|EA20|EA20Z,1,11
Inpatients|RWA|NEL|E|EA|EA31,,
Inpatients|RWA|NEL|E|EA|EA31|EA31Z,15,52
Inpatients|RWA|NEL|E|EA|EA36,,
Inpatients|RWA|NEL|E|EA|EA36|EA36A,7,20
Inpatients|RWA|NEL|E|EA|EA39,,
Inpatients|RWA|NEL|E|EA|EA39|EA39Z,1,4
Inpatients|RWA|NEL|E|EA|EA49,,
Inpatients|RWA|NEL|E|EA|EA49|EA49Z,5,24
Inpatients|RWA|NEL|E|EA|EA51,,
Inpatients|RWA|NEL|E|EA|EA51|EA51Z,1,11
Inpatients|RWA|NEL|E|EA|EA52,,
Inpatients|RWA|NEL|E|EA|EA52|EA52Z,1,14
Inpatients|RWA|NEL|E|EB,,
Inpatients|RWA|NEL|E|EB|EB01,,
Inpatients|RWA|NEL|E|EB|EB01|EB01Z,3,2
Inpatients|RWA|NEL|E|EB|EB03,,
Inpatients|RWA|NEL|E|EB|EB03|EB03H,1,3
Inpatients|RWA|NEL|E|EB|EB06,,
Inpatients|RWA|NEL|E|EB|EB06|EB06Z,1,1
Inpatients|RWA|NEL|E|EB|EB07,,
Inpatients|RWA|NEL|E|EB|EB07|EB07I,1,1
Inpatients|RWA|NEL|E|EB|EB10,,
Inpatients|RWA|NEL|E|EB|EB10|EB10Z,2,4
Inpatients|RWA|NEL|F,,
Inpatients|RWA|NEL|F|FZ,,
Inpatients|RWA|NEL|F|FZ|FZ12,,
Inpatients|RWA|NEL|F|FZ|FZ12|FZ12D,1,6
Inpatients|RWA|NEL|F|FZ|FZ20,,
Inpatients|RWA|NEL|F|FZ|FZ20|FZ20B,2,5
Inpatients|RWA|NEL|F|FZ|FZ22,,
Inpatients|RWA|NEL|F|FZ|FZ22|FZ22A,1,1
Inpatients|RWA|NEL|F|FZ|FZ36,,
Inpatients|RWA|NEL|F|FZ|FZ36|FZ36E,1,2
Inpatients|RWA|NEL|F|FZ|FZ36|FZ36F,1,1
Inpatients|RWA|NEL|F|FZ|FZ43,,
Inpatients|RWA|NEL|F|FZ|FZ43|FZ43B,1,2
Inpatients|RWA|NEL|F|FZ|FZ47,,
Inpatients|RWA|NEL|F|FZ|FZ47|FZ47B,1,1
Inpatients|RWA|NEL|F|FZ|FZ47|FZ47C,2,2
Inpatients|RWA|NEL|F|FZ|FZ48,,
Inpatients|RWA|NEL|F|FZ|FZ48|FZ48A,1,3
Inpatients|RWA|NEL|F|FZ|FZ75,,
Inpatients|RWA|NEL|F|FZ|FZ75|FZ75A,1,7
Inpatients|RWA|NEL|G,,
Inpatients|RWA|NEL|G|GC,,
Inpatients|RWA|NEL|G|GC|GC16,,
Inpatients|RWA|NEL|G|GC|GC16|GC16D,1,1
Inpatients|RWA|NEL|H,,
Inpatients|RWA|NEL|H|HA,,
Inpatients|RWA|NEL|H|HA|HA13,,
Inpatients|RWA|NEL|H|HA|HA13|HA13A,1,6
Inpatients|RWA|NEL|H|HA|HA13|HA13C,1,4
Inpatients|RWA|NEL|H|HA|HA32,,
Inpatients|RWA|NEL|H|HA|HA32|HA32Z,1,3
Inpatients|RWA|NEL|H|HA|HA33,,
Inpatients|RWA|NEL|H|HA|HA33|HA33Z,1,2
Inpatients|RWA|NEL|H|HA|HA51,,
Inpatients|RWA|NEL|H|HA|HA51|HA51Z,1,4
Inpatients|RWA|NEL|H|HA|HA52,,
Inpatients|RWA|NEL|H|HA|HA52|HA52Z,1,3
Inpatients|RWA|NEL|H|HA|HA53,,
Inpatients|RWA|NEL|H|HA|HA53|HA53Z,3,9
Inpatients|RWA|NEL|H|HA|HA54,,
Inpatients|RWA|NEL|H|HA|HA54|HA54Z,27,36
Inpatients|RWA|NEL|H|HA|HA55,,
Inpatients|RWA|NEL|H|HA|HA55|HA55Z,10,13
Inpatients|RWA|NEL|H|HA|HA56,,
Inpatients|RWA|NEL|H|HA|HA56|HA56B,2,2
Inpatients|RWA|NEL|H|HA|HA71,,
Inpatients|RWA|NEL|H|HA|HA71|HA71C,4,13
Inpatients|RWA|NEL|H|HA|HA73,,
Inpatients|RWA|NEL|H|HA|HA73|HA73C,3,4
Inpatients|RWA|NEL|H|HA|HA81,,
Inpatients|RWA|NEL|H|HA|HA81|HA81C,2,1
Inpatients|RWA|NEL|H|HA|HA94,,
Inpatients|RWA|NEL|H|HA|HA94|HA94Z,1,1
Inpatients|RWA|NEL|H|HA|HA97,,
Inpatients|RWA|NEL|H|HA|HA97|HA97Z,3,2
Inpatients|RWA|NEL|H|HB,,
Inpatients|RWA|NEL|H|HB|HB13,,
Inpatients|RWA|NEL|H|HB|HB13|HB13Z,3,15
Inpatients|RWA|NEL|H|HB|HB54,,
Inpatients|RWA|NEL|H|HB|HB54|HB54B,1,1
Inpatients|RWA|NEL|H|HB|HB54|HB54C,1,1
Inpatients|RWA|NEL|H|HB|HB55,,
Inpatients|RWA|NEL|H|HB|HB55|HB55C,3,2
Inpatients|RWA|NEL|H|HC,,
Inpatients|RWA|NEL|H|HC|HC02,,
Inpatients|RWA|NEL|H|HC|HC02|HC02B,1,9
Inpatients|RWA|NEL|H|HC|HC02|HC02C,5,30
Inpatients|RWA|NEL|H|HC|HC03,,
Inpatients|RWA|NEL|H|HC|HC03|HC03B,4,25
Inpatients|RWA|NEL|H|HC|HC03|HC03C,8,40
Inpatients|RWA|NEL|H|HC|HC04,,
Inpatients|RWA|NEL|H|HC|HC04|HC04B,5,29
Inpatients|RWA|NEL|H|HC|HC04|HC04C,9,30
Inpatients|RWA|NEL|H|HC|HC05,,
Inpatients|RWA|NEL|H|HC|HC05|HC05C,1,2
Inpatients|RWA|NEL|H|HC|HC07,,
Inpatients|RWA|NEL|H|HC|HC07|HC07Z,1,8
Inpatients|RWA|NEL|H|HC|HC27,,
Inpatients|RWA|NEL|H|HC|HC27|HC27C,6,5
Inpatients|RWA|NEL|H|HC|HC32,,
Inpatients|RWA|NEL|H|HC|HC32|HC32C,1,1
Inpatients|RWA|NEL|H|HD,,
Inpatients|RWA|NEL|H|HD|HD21,,
Inpatients|RWA|NEL|H|HD|HD21|HD21C,1,1
Inpatients|RWA|NEL|H|HD|HD40,,
Inpatients|RWA|NEL|H|HD|HD40|HD40A,3,11
Inpatients|RWA|NEL|H|HD|HD40|HD40B,1,3
Inpatients|RWA|NEL|H|HR,,
Inpatients|RWA|NEL|H|HR|HR02,,
Inpatients|RWA|NEL|H|HR|HR02|HR02Z,1,17
Inpatients|RWA|NEL|H|HR|HR05,,
Inpatients|RWA|NEL|H|HR|HR05|HR05Z,1,9
Inpatients|RWA|NEL|J,,
Inpatients|RWA|NEL|J|JC,,
Inpatients|RWA|NEL|J|JC|JC01,,
Inpatients|RWA|NEL|J|JC|JC01|JC01A,2,19
Inpatients|RWA|NEL|J|JC|JC01|JC01B,1,5
Inpatients|RWA|NEL|J|JC|JC03,,
Inpatients|RWA|NEL|J|JC|JC03|JC03A,1,5
Inpatients|RWA|NEL|J|JC|JC03|JC03B,1,3
Inpatients|RWA|NEL|J|JC|JC03|JC03C,1,2
Inpatients|RWA|NEL|J|JC|JC04,,
Inpatients|RWA|NEL|J|JC|JC04|JC04A,2,6
Inpatients|RWA|NEL|J|JC|JC04|JC04C,2,3
Inpatients|RWA|NEL|J|JC|JC05,,
Inpatients|RWA|NEL|J|JC|JC05|JC05A,1,1
Inpatients|RWA|NEL|J|JC|JC05|JC05C,3,2
Inpatients|RWA|NEL|J|JC|JC06,,
Inpatients|RWA|NEL|J|JC|JC06|JC06C,4,4
Inpatients|RWA|NEL|J|JC|JC14,,
Inpatients|RWA|NEL|J|JC|JC14|JC14Z,5,3
Inpatients|RWA|NEL|J|JC|JC15,,
Inpatients|RWA|NEL|J|JC|JC15|JC15Z,34,23
Inpatients|RWA|NEL|J|JC|JC16,,
Inpatients|RWA|NEL|J|JC|JC16|JC16Z,5,4
Inpatients|RWA|NEL|J|JC|JC17,,
Inpatients|RWA|NEL|J|JC|JC17|JC17Z,1,1
Inpatients|RWA|NEL|J|JD,,
Inpatients|RWA|NEL|J|JD|JD01,,
Inpatients|RWA|NEL|J|JD|JD01|JD01A,1,4
Inpatients|RWA|NEL|J|JD|JD04,,
Inpatients|RWA|NEL|J|JD|JD04|JD04B,1,1
Inpatients|RWA|NEL|K,,
Inpatients|RWA|NEL|K|KB,,
Inpatients|RWA|NEL|K|KB|KB02,,
Inpatients|RWA|NEL|K|KB|KB02|KB02E,1,1
Inpatients|RWA|NEL|K|KB|KB02|KB02F,1,1
Inpatients|RWA|NEL|K|KC,,
Inpatients|RWA|NEL|K|KC|KC04,,
Inpatients|RWA|NEL|K|KC|KC04|KC04Z,1,1
Inpatients|RWA|NEL|K|KC|KC05,,
Inpatients|RWA|NEL|K|KC|KC05|KC05A,1,3
Inpatients|RWA|NEL|L,,
Inpatients|RWA|NEL|L|LA,,
Inpatients|RWA|NEL|L|LA|LA04,,
Inpatients|RWA|NEL|L|LA|LA04|LA04G,1,1
Inpatients|RWA|NEL|L|LA|LA09,,
Inpatients|RWA|NEL|L|LA|LA09|LA09H,1,1
Inpatients|RWA|NEL|L|LB,,
Inpatients|RWA|NEL|L|LB|LB06,,
Inpatients|RWA|NEL|L|LB|LB06|LB06G,1,1
Inpatients|RWA|NEL|L|LB|LB28,,
Inpatients|RWA|NEL|L|LB|LB28|LB28A,1,3
Inpatients|RWA|NEL|L|LB|LB37,,
Inpatients|RWA|NEL|L|LB|LB37|LB37A,1,1
Inpatients|RWA|NEL|M,,
Inpatients|RWA|NEL|M|MB,,
Inpatients|RWA|NEL|M|MB|MB04,,
Inpatients|RWA|NEL|M|MB|MB04|MB04B,1,1
Inpatients|RWA|NEL|P,,
Inpatients|RWA|NEL|P|PA,,
Inpatients|RWA|NEL|P|PA|PA14,,
Inpatients|RWA|NEL|P|PA|PA14|PA14D,1,1
Inpatients|RWA|NEL|P|PA|PA15,,
Inpatients|RWA|NEL|P|PA|PA15|PA15B,1,1
Inpatients|RWA|NEL|P|PA|PA21,,
Inpatients|RWA|NEL|P|PA|PA21|PA21B,1,1
Inpatients|RWA|NEL|P|PA|PA29,,
Inpatients|RWA|NEL|P|PA|PA29|PA29Z,1,1
Inpatients|RWA|NEL|P|PA|PA31,,
Inpatients|RWA|NEL|P|PA|PA31|PA31Z,1,3
Inpatients|RWA|NEL|P|PA|PA32,,
Inpatients|RWA|NEL|P|PA|PA32|PA32B,2,1
Inpatients|RWA|NEL|P|PA|PA57,,
Inpatients|RWA|NEL|P|PA|PA57|PA57Z,1,1
Inpatients|RWA|NEL|P|PA|PA62,,
Inpatients|RWA|NEL|P|PA|PA62|PA62Z,1,1
Inpatients|RWA|NEL|P|PA|PA70,,
Inpatients|RWA|NEL|P|PA|PA70|PA70Z,1,1
Inpatients|RWA|NEL|Q,,
Inpatients|RWA|NEL|Q|QZ,,
Inpatients|RWA|NEL|Q|QZ|QZ01,,
Inpatients|RWA|NEL|Q|QZ|QZ01|QZ01A,1,9
Inpatients|RWA|NEL|Q|QZ|QZ11,,
Inpatients|RWA|NEL|Q|QZ|QZ11|QZ11B,1,11
Inpatients|RWA|NEL|Q|QZ|QZ14,,
Inpatients|RWA|NEL|Q|QZ|QZ14|QZ14A,1,1
Inpatients|RWA|NEL|Q|QZ|QZ15,,
Inpatients|RWA|NEL|Q|QZ|QZ15|QZ15A,1,8
Inpatients|RWA|NEL|Q|QZ|QZ15|QZ15B,1,5
Inpatients|RWA|NEL|Q|QZ|QZ15|QZ15C,2,6
Inpatients|RWA|NEL|Q|QZ|QZ16,,
Inpatients|RWA|NEL|Q|QZ|QZ16|QZ16C,2,5
Inpatients|RWA|NEL|Q|QZ|QZ17,,
Inpatients|RWA|NEL|Q|QZ|QZ17|QZ17B,1,3
Inpatients|RWA|NEL|R,,
Inpatients|RWA|NEL|R|RC,,
Inpatients|RWA|NEL|R|RC|RC02,,
Inpatients|RWA|NEL|R|RC|RC02|RC02Z,2,10
Inpatients|RWA|NEL|R|RC|RC14,,
Inpatients|RWA|NEL|R|RC|RC14|RC14Z,1,5
Inpatients|RWA|NEL|R|RC|RC32,,
Inpatients|RWA|NEL|R|RC|RC32|RC32Z,1,4
Inpatients|RWA|NEL|R|RC|RC51,,
Inpatients|RWA|NEL|R|RC|RC51|RC51Z,5,37
Inpatients|RWA|NEL|S,,
Inpatients|RWA|NEL|S|SA,,
Inpatients|RWA|NEL|S|SA|SA01,,
Inpatients|RWA|NEL|S|SA|SA01|SA01D,1,1
Inpatients|RWA|NEL|S|SA|SA04,,
Inpatients|RWA|NEL|S|SA|SA04|SA04F,2,2
Inpatients|RWA|NEL|S|SA|SA12,,
Inpatients|RWA|NEL|S|SA|SA12|SA12D,1,3
Inpatients|RWA|NEL|S|SA|SA31,,
Inpatients|RWA|NEL|S|SA|SA31|SA31Z,4,16
Inpatients|RWA|NEL|S|SA|SA32,,
Inpatients|RWA|NEL|S|SA|SA32|SA32Z,2,7
Inpatients|RWA|NEL|V,,
Inpatients|RWA|NEL|V|VA,,
Inpatients|RWA|NEL|V|VA|VA10,,
Inpatients|RWA|NEL|V|VA|VA10|VA10A,1,1
Inpatients|RWA|NEL|V|VA|VA10|VA10B,2,4
Inpatients|RWA|NEL|V|VA|VA10|VA10C,4,15
Inpatients|RWA|NEL|V|VA|VA10|VA10D,1,6
Inpatients|RWA|NEL|V|VA|VA11,,
Inpatients|RWA|NEL|V|VA|VA11|VA11A,1,2
Inpatients|RWA|NEL|V|VA|VA11|VA11C,1,4
Inpatients|RWA|NEL|V|VA|VA12,,
Inpatients|RWA|NEL|V|VA|VA12|VA12A,1,4
Inpatients|RWA|NEL|V|VA|VA13,,
Inpatients|RWA|NEL|V|VA|VA13|VA13C,1,8
Inpatients|RWA|NEL|V|VA|VA13|VA13D,1,12
Inpatients|RWA|NEL|V|VA|VA14,,
Inpatients|RWA|NEL|V|VA|VA14|VA14A,2,12
Inpatients|RWA|NEL|W,,
Inpatients|RWA|NEL|W|WA,,
Inpatients|RWA|NEL|W|WA|WA03,,
Inpatients|RWA|NEL|W|WA|WA03|WA03V,4,15
Inpatients|RWA|NEL|W|WA|WA06,,
Inpatients|RWA|NEL|W|WA|WA06|WA06W,1,1
Inpatients|RWA|NEL|W|WA|WA09,,
Inpatients|RWA|NEL|W|WA|WA09|WA09W,2,5
Inpatients|RWA|NEL|W|WA|WA12,,
Inpatients|RWA|NEL|W|WA|WA12|WA12V,1,4
Inpatients|RWA|NEL|W|WA|WA12|WA12X,2,4
Inpatients|RWA|NEL|W|WA|WA12|WA12Y,2,2
Inpatients|RWA|NEL|W|WA|WA21,,
Inpatients|RWA|NEL|W|WA|WA21|WA21W,1,1
Inpatients|RWA|NELNE,,
Inpatients|RWA|NELNE|A,,
Inpatients|RWA|NELNE|A|AA,,
Inpatients|RWA|NELNE|A|AA|AA02,,
Inpatients|RWA|NELNE|A|AA|AA02|AA02A,1,8
Inpatients|RWA|NELNE|A|AA|AA03,,
Inpatients|RWA|NELNE|A|AA|AA03|AA03A,3,23
Inpatients|RWA|NELNE|A|AA|AA06,,
Inpatients|RWA|NELNE|A|AA|AA06|AA06A,2,26
Inpatients|RWA|NELNE|A|AA|AA09,,
Inpatients|RWA|NELNE|A|AA|AA09|AA09A,1,12
Inpatients|RWA|NELNE|A|AA|AA12,,
Inpatients|RWA|NELNE|A|AA|AA12|AA12A,3,30
Inpatients|RWA|NELNE|A|AA|AA13,,
Inpatients|RWA|NELNE|A|AA|AA13|AA13A,1,9
Inpatients|RWA|NELNE|A|AA|AA21,,
Inpatients|RWA|NELNE|A|AA|AA21|AA21A,1,7
Inpatients|RWA|NELNE|A|AA|AA24,,
Inpatients|RWA|NELNE|A|AA|AA24|AA24A,1,13
Inpatients|RWA|NELNE|A|AA|AA25,,
Inpatients|RWA|NELNE|A|AA|AA25|AA25A,1,3
Inpatients|RWA|NELNE|A|AA|AA26,,
Inpatients|RWA|NELNE|A|AA|AA26|AA26A,2,2
Inpatients|RWA|NELNE|D,,
Inpatients|RWA|NELNE|D|DZ,,
Inpatients|RWA|NELNE|D|DZ|DZ02,,
Inpatients|RWA|NELNE|D|DZ|DZ02|DZ02B,1,6
Inpatients|RWA|NELNE|D|DZ|DZ02|DZ02C,2,11
Inpatients|RWA|NELNE|D|DZ|DZ04,,
Inpatients|RWA|NELNE|D|DZ|DZ04|DZ04A,3,22
Inpatients|RWA|NELNE|D|DZ|DZ10,,
Inpatients|RWA|NELNE|D|DZ|DZ10|DZ10B,1,4
Inpatients|RWA|NELNE|D|DZ|DZ10|DZ10C,1,3
Inpatients|RWA|NELNE|D|DZ|DZ17,,
Inpatients|RWA|NELNE|D|DZ|DZ17|DZ17A,1,3
Inpatients|RWA|NELNE|D|DZ|DZ26,,
Inpatients|RWA|NELNE|D|DZ|DZ26|DZ26A,2,5
Inpatients|RWA|NELNE|E,,
Inpatients|RWA|NELNE|E|EA,,
Inpatients|RWA|NELNE|E|EA|EA03,,
Inpatients|RWA|NELNE|E|EA|EA03|EA03Z,1,4
Inpatients|RWA|NELNE|E|EA|EA05,,
Inpatients|RWA|NELNE|E|EA|EA05|EA05Z,2,8
Inpatients|RWA|NELNE|E|EA|EA12,,
Inpatients|RWA|NELNE|E|EA|EA12|EA12Z,1,6
